Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Media
9467318003,"Jul 17, 2023, 11:11:21 AM",Morning Run,Run,,1362,3.19,,,false,,Brooks Ghost 14 10k ghosties,activities/9467318003.gpx,,,1362.0,958.0,3198.5,6.966,3.339,40.9,40.9,27.4,50.9,18.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3282.8,1689591552.0,1.0,22.9,25.1,21.5,0.92,1011.0,2.0,5.6,251.0,0.0,1689585664.0,1689639552.0,0.0,,13505488.0,0.45,5.0,0.22,16759.3,1.0,,,,,0.0,2.348,195.7,,,,2460.0,,,,,,,,,,,,,,,""
9481906299,"Jul 19, 2023, 11:21:55 AM",Lunch Run,Run,,15416,3.99,,,false,,Brooks Ghost 14 10k ghosties,activities/9481906299.gpx,,,15416.0,1238.0,3993.2,5.626,3.225,53.6,54.4,34.0,61.3,41.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4128.2,1689764352.0,1.0,20.9,22.4,20.1,0.95,1014.5,1.5,4.1,261.0,0.0,1689758592.0,1689812224.0,0.125,,13505488.0,0.0,1.0,0.18,16188.9,1.0,,,,,0.0,0.259,408.6,,,,3158.0,,,,,,,,,,,,,,,""
9517591284,"Jul 21, 2023, 11:33:15 AM",Morning Run,Run,,344368,4.07,,,false,,Brooks Ghost 14 10k ghosties,activities/9517591284.gpx,,,344368.0,2618.0,4072.1,6.476,1.555,57.7,57.7,27.5,61.1,45.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4213.2,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,0.012,77.5,,,,2960.0,,,,,,,,,,,,,,,""
9517942297,"Jul 25, 2023, 11:13:03 AM",Morning Run,Run,,2189,4.07,,,false,,Brooks Ghost 14 10k ghosties,activities/9517942297.gpx,,,2189.0,1271.0,4073.0,5.064,3.205,59.1,58.7,41.9,79.9,44.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4184.1,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,1.861,0.0,,,,3292.0,,,,,,,,,,,,,,,""
9594311269,"Aug 6, 2023, 1:24:07 PM",Morning Run,Run,,3112,5.48,,,false,,Brooks Ghost 14 10k ghosties,activities/9594311269.gpx,,,3112.0,1741.0,5480.3,5.174,3.148,73.9,74.2,27.3,79.9,44.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5626.0,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,1.761,155.5,,,,4514.0,,,,,,,,,,,,,,,""
9612712315,"Aug 9, 2023, 11:18:27 AM",Morning Run,Run,,2104,4.63,,,false,,Brooks Ghost 14 10k ghosties,activities/9612712315.gpx,,,2104.0,1455.0,4630.9,7.082,3.183,53.4,53.6,41.8,79.0,12.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4700.7,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,2.201,0.0,,,,3726.0,,,,,,,,,,,,,,,""
9626628288,"Aug 11, 2023, 11:25:26 AM",Morning Run,Run,,1795,4.61,,,false,,Brooks Ghost 14 10k ghosties,activities/9626628288.gpx,,,1795.0,1481.0,4610.7,6.608,3.113,54.9,54.9,34.1,61.1,21.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4723.1,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,2.569,242.6,,,,3862.0,,,,,,,,,,,,,,,""
9667816754,"Aug 16, 2023, 11:23:29 AM",Afternoon Run,Run,,110724,5.09,,,false,,Brooks Ghost 14 10k ghosties,activities/9667816754.gpx,,,110724.0,1671.0,5096.7,5.558,3.05,55.7,55.7,27.3,64.4,16.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5188.3,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,0.046,238.6,,,,4314.0,,,,,,,,,,,,,,,""
9819433402,"Sep 9, 2023, 10:53:28 PM",we’re back,Run,good first run,2511,6.23,,,false,,Brooks Ghost 14 10k ghosties,activities/9819433402.gpx,,,2511.0,1789.0,6232.4,6.289,3.484,20.4,20.0,259.0,267.3,7.4,0.0,,,,,,,,,,,,,,,,,,7.0,,,,,0.0,57.0,0.0,,1.0,6260.8,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,2.482,0.0,,,,4578.0,,,,,,,,,,,,,,,""
9839009307,"Sep 12, 2023, 1:44:51 PM",4 mi run 2,Run,i’m just tryna get my 5k time back under 20,56888,6.41,,,false,,,activities/9839009307.gpx,,,56888.0,1874.0,6417.8,6.814,3.425,17.3,17.2,259.4,268.3,14.5,0.0,,,,,,,,,,,,,,,,,,4.0,,,,,0.0,20.0,0.0,,1.0,6444.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.113,59.2,,,,4856.0,,,,,,,,,,,,,,,""
10014662695,"Oct 10, 2023, 3:46:20 PM",pretty dog tbh,Run,"i missed running a lil bit, casual asf",1844,4.13,,,false,,Brooks Ghost 14 10k ghosties,activities/10014662695.gpx,,,1844.0,1262.0,4131.4,11.034,3.274,27.2,27.2,259.0,275.2,11.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4164.8,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,2.24,170.9,,,,3270.0,,,,,,,,,,,,,,,""
10086954574,"Oct 22, 2023, 4:46:28 PM",morn jog,Run,running is so fun,2768,7.24,,,false,,Brooks Ghost 14 10k ghosties,activities/10086954574.gpx,,,2768.0,2284.0,7240.3,6.854,3.17,28.2,28.4,259.3,274.8,26.0,0.0,,,,,,,,,,,,,,,,,,4.0,,,,,0.0,25.0,0.0,,1.0,7286.7,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,2.616,23.2,,,,5814.0,,,,,,,,,,,,,,,""
10096617811,"Oct 24, 2023, 2:40:31 PM",I FORGOT TO STOP MY TIMER,Run,BRUH,3267,7.24,,,false,,Brooks Ghost 14 10k ghosties,activities/10096617811.gpx,,,3267.0,2366.0,7247.6,5.94,3.063,26.6,26.7,259.3,286.1,8.4,0.0,,,,,,,,,,,,,,,,,,4.0,,,,,0.0,28.0,0.0,,1.0,7267.9,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,2.218,116.4,,,,6248.0,,,,,,,,,,,,,,,""
10104622799,"Oct 25, 2023, 7:39:47 PM",Afternoon Weight Training,Weight Training,,3492,0,122.0,8,false,,,activities/10824247478.fit.gz,,,3492.0,3492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,96.0,,,233.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
10110207123,"Oct 26, 2023, 1:31:18 PM",morning with JORDYN,Run,running with [strava://athletes/52424360/12]Jordyn Jarvi,29446,7.49,,,false,,Brooks Ghost 14 10k ghosties,activities/10110207123.gpx,,,29446.0,2360.0,7492.8,6.818,3.175,30.4,29.9,259.3,290.3,49.2,0.0,,,,,,,,,,,,,,,,,,6.0,,,,,0.0,62.0,0.0,,1.0,7528.3,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,0.254,86.1,,,,6120.0,,,,,,,,,,,,,,,""
10130616259,"Oct 30, 2023, 12:38:22 AM",Evening Workout,Workout,,11879,0,185.0,147,false,,,activities/10851505352.fit.gz,,,11879.0,11879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,127.0,,,1568.0,,,147.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
10130616282,"Oct 29, 2023, 11:58:04 PM",Evening Run,Run,,640,1.83,168.0,21,false,,Brooks Ghost 14 10k ghosties,activities/10851505372.fit.gz,,,640.0,640.0,1832.4,3.812,2.863,14.4,10.4,260.0,272.0,8.6,0.2,,,,,,160.0,,,139.0,,,21.0,,,,,,,,,,,,,0.0,,1.0,1859.4,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,2.863,18.2,,,,,,,,,,,,,,,,,,,""
10138077899,"Oct 31, 2023, 2:39:42 PM","quick short run, thought longer",Run,jus a lil jog,2671,3.95,,,false,,Brooks Ghost 14 10k ghosties,activities/10138077899.gpx,,,2671.0,1198.0,3950.9,9.484,3.298,17.7,17.3,258.7,267.0,13.8,0.0,,,,,,,,,,,,,,,,,,2.0,,,,,0.0,5.0,0.0,,1.0,3973.4,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,1.479,20.5,,,,3078.0,,,,,,,,,,,,,,,""
10223608765,"Nov 7, 2023, 3:36:15 PM",Morning Run,Run,,693330,3.78,,,false,,Brooks Ghost 14 10k ghosties,activities/10223608765.gpx,,,693330.0,1148.0,3784.6,6.762,3.297,17.6,17.1,258.6,265.1,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3828.8,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,0.005,31.4,,,,2898.0,,,,,,,,,,,,,,,""
10229068946,"Nov 15, 2023, 4:12:02 PM",Morning Run,Run,,83898,3.98,,,false,,Brooks Ghost 14 10k ghosties,activities/10229068946.gpx,,,83898.0,1239.0,3984.9,5.738,3.216,27.6,27.8,258.9,274.8,29.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4040.6,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,0.047,212.7,,,,3232.0,,,,,,,,,,,,,,,""
10230649568,"Nov 16, 2023, 3:30:38 PM",Afternoon Run,Run,,17951,2.96,,,false,,Brooks Ghost 14 10k ghosties,activities/10230649568.gpx,,,17951.0,972.0,2966.4,5.256,3.052,8.1,8.1,258.9,264.1,10.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2975.6,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,0.165,88.1,,,,2500.0,,,,,,,,,,,,,,,""
10254032051,"Nov 20, 2023, 11:11:23 PM",Evening Weight Training,Weight Training,,1880,0,117.0,4,false,,,activities/10980097012.fit.gz,,,1880.0,1880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,95.0,,,99.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
10257014411,"Nov 18, 2023, 4:42:07 PM",Morning Run,Run,,252049,4.79,,,false,,Brooks Ghost 14 10k ghosties,activities/10257014411.gpx,,,252049.0,1476.0,4798.5,5.79,3.251,35.9,35.8,21.2,39.5,15.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4852.7,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,0.019,119.0,,,,3834.0,,,,,,,,,,,,,,,""
10259675986,"Nov 21, 2023, 2:43:04 PM",Evening Run,Run,,30026,4.47,,,false,,Brooks Ghost 14 10k ghosties,activities/10259675986.gpx,,,30026.0,1592.0,4476.3,5.022,2.812,35.3,35.4,21.2,38.9,14.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4537.2,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,0.149,0.0,,,,4072.0,,,,,,,,,,,,,,,""
10301225764,"Nov 27, 2023, 3:52:42 PM",Morning Stair-Stepper,Stair-Stepper,,1409,0,174.0,63,false,,,activities/11029137273.fit.gz,,,1409.0,1409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,168.0,,,282.0,,,63.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
10301225766,"Nov 27, 2023, 4:16:22 PM",Morning Workout,Workout,,653,0,168.0,2,false,,,activities/11029137277.fit.gz,,,653.0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,112.0,,,59.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
10301225805,"Nov 29, 2023, 12:47:41 AM",Evening Run,Run,,2104,3.41,188.0,75,false,,Brooks Ghost 14 10k ghosties,activities/11029137317.fit.gz,,,2104.0,2104.0,3416.3,11.207,1.624,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,160.0,,,287.0,,,75.0,,,,,,,,,,,,,0.0,,1.0,3412.7,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,1.624,0.0,,,,,,,,,,,,,,,,,,,""
10306883697,"Nov 29, 2023, 1:27:01 AM",Evening Weight Training,Weight Training,,1641,0,149.0,5,false,,,activities/11034994116.fit.gz,,,1641.0,1641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,115.0,,,154.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
10318321865,"Dec 2, 2023, 7:36:03 PM",running with JORDYN,Run,"lil jog! genuinely as time went on, the faster we became.",2893,8.45,,,false,that felt so good,Brooks Ghost 14 10k ghosties,activities/10318321865.gpx,,,2893.0,2686.0,8450.4,7.08,3.146,13.4,13.4,258.6,264.1,6.2,0.0,,,,,,,,,,,,,,,,,,6.0,,,,,0.0,70.0,0.0,,1.0,8464.3,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,2.921,0.0,,,,7130.0,,,,,,,,,,,,,,,""
10334475187,"Dec 5, 2023, 8:45:27 PM",Afternoon Weight Training,Weight Training,,2690,0,135.0,7,false,,,activities/11063667159.fit.gz,,,2690.0,2690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,104.0,,,171.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
10340284246,"Dec 6, 2023, 10:23:39 PM",straight up no cap,Run,meant to do 815 but jordyn and i felt silly,1810,5.05,,,false,,Brooks Ghost 14 10k ghosties,activities/10340284246.gpx,,,1810.0,1441.0,5053.8,7.968,3.507,21.7,16.5,259.4,278.7,6.3,0.1,,,,,,,,,,,,,,,,,,8.0,,,,,0.0,62.0,0.0,,1.0,5077.4,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,2.792,0.0,,,,3844.0,,,,,,,,,,,,,,,""
10345276731,"Dec 7, 2023, 10:04:17 PM",Afternoon Workout,Workout,,3479,0,168.0,25,false,,,activities/11074845952.fit.gz,,,3479.0,3479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,121.0,,,437.0,,,25.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
10354390846,"Dec 9, 2023, 4:50:31 PM",MOMS SPAGHETTI,Run,"the calves burn but not getting sub 8 hurts more
note: did take a 30 second break at 3.2 to check out the ducks",5042,7.18,,,false,,Brooks Ghost 14 10k ghosties,activities/10354390846.gpx,,,5042.0,2126.0,7184.2,6.362,3.379,10.1,10.0,258.6,264.1,5.1,0.0,,,,,,,,,,,,,,,,,,8.0,,,,,0.0,91.0,0.0,,1.0,7194.9,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,1.425,0.0,,,,5724.0,,,,,,,,,,,,,,,""
10370129994,"Dec 11, 2023, 9:43:17 PM",Afternoon Weight Training,Weight Training,,2758,0,128.0,6,false,,,activities/11100842410.fit.gz,,,2758.0,2758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,98.0,,,198.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
10382364768,"Dec 15, 2023, 4:09:13 AM",Night Workout,Workout,,5756,0,177.0,69,false,,,activities/11113566493.fit.gz,,,5756.0,5756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,130.0,,,754.0,,,69.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
10400454112,"Dec 18, 2023, 2:49:21 AM",Evening Workout,Workout,,4224,0,182.0,82,false,,,activities/11132578371.fit.gz,,,4224.0,4224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,145.0,,,615.0,,,82.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
10401945810,"Dec 18, 2023, 5:18:09 PM",lil jog,Run,,19810,3.60,,,false,,Brooks Ghost 14 10k ghosties,activities/10401945810.gpx,,,19810.0,1037.0,3602.4,6.974,3.474,15.8,15.8,258.7,272.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3620.0,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,0.182,0.0,,,,2726.0,,,,,,,,,,,,,,,""
10408053216,"Dec 19, 2023, 4:08:02 PM",lil jog pt 2,Run,these are slow but fun,47108,3.65,,,false,,Brooks Ghost 14 10k ghosties,activities/10408053216.gpx,,,47108.0,1080.0,3658.7,6.648,3.388,17.3,17.2,259.5,277.1,28.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3698.0,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,0.078,48.5,,,,2854.0,,,,,,,,,,,,,,,""
10412323304,"Dec 20, 2023, 11:03:30 PM",lil jog pt3,Run,that taco bell that i had 3 hours before sponsored this run,1536,3.43,,,false,,Brooks Ghost 14 10k ghosties,activities/10412323304.gpx,,,1536.0,957.0,3435.8,9.11,3.59,13.8,13.8,259.0,265.1,15.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3459.6,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,2.237,0.0,,,,2554.0,,,,,,,,,,,,,,,""
10431382163,"Dec 24, 2023, 3:46:43 PM",Morning Run,Run,,2253,3.92,184.0,31,false,,Brooks Ghost 14 10k ghosties,activities/11164292395.fit.gz,,,2253.0,1341.0,3921.1,9.731,2.924,73.2,77.8,24.8,46.4,20.7,-0.1,,,,,,150.0,,,309.0,,,31.0,,,,,,,,,,,,,0.0,,1.0,5226.2,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,1.74,0.0,,,,,,,,,,,,,,,,,,,""
10462005187,"Dec 29, 2023, 2:45:21 AM",Evening Run,Run,,126189,2.65,,,false,,Brooks Ghost 14 10k ghosties,activities/10462005187.gpx,,,126189.0,825.0,2651.1,5.138,3.214,4.6,6.0,9.5,15.9,40.8,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2664.6,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,0.021,289.9,,,,2176.0,,,,,,,,,,,,,,,""
10477093433,"Jan 1, 2024, 5:31:54 AM",Morning Run,Run,,45574,2.84,,,false,,Brooks Ghost 14 10k ghosties,activities/10477093433.gpx,,,45574.0,877.0,2843.4,5.832,3.242,9.9,9.3,9.5,16.1,45.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2868.5,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,0.062,155.7,,,,2220.0,,,,,,,,,,,,,,,""
10604948624,"Jan 22, 2024, 12:51:21 AM",Evening Run,Run,,2785,3.52,,,false,,Brooks Ghost 14 10k ghosties,activities/10604948624.gpx,,,2785.0,1451.0,3528.0,22.648,2.431,10.2,11.7,257.6,265.0,31.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3600.1,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,1.267,0.0,,,,3716.0,,,,,,,,,,,,,,,""
10610193747,"Jan 22, 2024, 8:16:08 PM",Afternoon Weight Training,Weight Training,,4380,0,125.0,11,false,,,activities/11350593708.fit.gz,,,4380.0,4380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,101.0,,,314.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
10617249134,"Jan 23, 2024, 10:59:25 PM",Afternoon Run,Run,,2718,6.41,195.0,86,false,,Brooks Ghost 14 10k ghosties,activities/11357806948.fit.gz,,,2718.0,2155.0,6410.0,16.237,2.974,50.4,52.8,257.0,265.6,15.7,0.0,,,,,,172.0,,,456.0,,,86.0,,,,,,,,,,,,,0.0,,1.0,6829.2,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,2.358,0.0,,,,,,,,,,,,,,,,,,,""
10621999595,"Jan 24, 2024, 5:39:48 PM",Lunch Weight Training,Weight Training,,3596,0,131.0,8,false,,,activities/11362683328.fit.gz,,,3596.0,3596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,97.0,,,248.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
10635929979,"Jan 26, 2024, 8:41:33 PM",Afternoon Walk,Walk,,1813,1.94,115.0,6,false,,,activities/11376949232.fit.gz,,,1813.0,1813.0,1942.2,3.1,1.071,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,115.0,,,119.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.071,0.0,,,,,,,,,,,,,,,,,,,""
10643211883,"Jan 26, 2024, 9:11:57 PM",Afternoon Weight Training,Weight Training,,14304,0,133.0,24,false,,,activities/11384505153.fit.gz,,,14304.0,14304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,82.0,,,689.0,,,24.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
10643726399,"Jan 27, 2024, 11:47:55 PM",run after leg day.,Run,don’t run after leg day,4370,6.84,,,false,,Brooks Ghost 14 10k ghosties,activities/10643726399.gpx,,,4370.0,2158.0,6845.2,6.552,3.172,9.3,5.3,258.4,263.7,49.4,0.1,,,,,,,,,,,,,,,,,,9.0,,,,,0.0,107.0,0.0,,1.0,6868.4,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,1.566,0.0,,,,5636.0,,,,,,,,,,,,,,,""
10651470305,"Jan 29, 2024, 3:56:06 AM",Night Workout,Workout,,4766,0,185.0,108,false,,,activities/11393277740.fit.gz,,,4766.0,4766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,148.0,,,779.0,,,108.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
10684360297,"Feb 3, 2024, 12:42:22 AM",Evening Workout,Workout,,6787,0,181.0,69,false,,,activities/11427017244.fit.gz,,,6787.0,6787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,123.0,,,869.0,,,69.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
10707747903,"Feb 3, 2024, 8:35:40 PM",forgot to post,Run,,235235,7.50,,,false,,Brooks Ghost 14 10k ghosties,activities/10707747903.gpx,,,235235.0,2230.0,7505.5,8.718,3.366,21.8,21.7,258.9,267.0,4.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7530.5,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,0.032,10.2,,,,5860.0,,,,,,,,,,,,,,,""
10707940959,"Feb 6, 2024, 1:56:27 PM",lil jog before skool,Run,happy,1486,3.33,,,false,,Brooks Ghost 14 10k ghosties,activities/10707940959.gpx,,,1486.0,1094.0,3330.0,5.654,3.044,18.9,18.8,258.9,267.2,13.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3363.8,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,2.241,0.0,,,,2750.0,,,,,,,,,,,,,,,""
10738035003,"Feb 10, 2024, 10:39:29 PM",Afternoon Weight Training,Weight Training,,2989,0,129.0,7,false,,,activities/11482520539.fit.gz,,,2989.0,2989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,97.0,,,188.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
10738035131,"Feb 11, 2024, 2:23:56 AM",Evening Workout,Workout,,7087,0,150.0,19,false,,,activities/11482520538.fit.gz,,,7087.0,7087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,100.0,,,694.0,,,19.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,""
10738133732,"Feb 8, 2024, 11:32:54 PM",Night Run,Run,,198039,1.17,,,false,,Brooks Ghost 14 10k ghosties,activities/10738133732.gpx,,,198039.0,1154.0,1175.3,18.491,1.018,0.0,-0.1,260.6,261.4,2.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1175.9,,,,,,,,,,,,,,,,13505488.0,,,,,,,,,,0.0,0.006,0.0,,,,2882.0,,,,,,,,,,,,,,,""
